onset	duration	trial_type	value	sample
619.0933333333334	0.5	H	9	185728
625.1	0.5	nontarget	29	187530
625.1	0.5	V	23	187530
625.4	0.5	target	30	187620
625.4	0.5	F	7	187620
625.7	0.5	nontarget	29	187710
625.7	0.5	J	11	187710
626.0	0.5	nontarget	29	187800
626.0	0.5	W	24	187800
626.3	0.5	nontarget	29	187890
626.3	0.5	I	10	187890
626.6	0.5	nontarget	29	187980
626.6	0.5	Z	27	187980
626.9	0.5	nontarget	29	188070
626.9	0.5	H	9	188070
627.2	0.5	nontarget	29	188160
627.2	0.5	C	4	188160
627.5	0.5	nontarget	29	188250
627.5	0.5	P	17	188250
627.8	0.5	nontarget	29	188340
627.8	0.5	E	6	188340
633.8066666666666	0.5	nontarget	29	190142
633.8066666666666	0.5	I	10	190142
634.1066666666667	0.5	nontarget	29	190232
634.1066666666667	0.5	N	15	190232
634.4066666666666	0.5	nontarget	29	190322
634.4066666666666	0.5	G	8	190322
634.71	0.5	nontarget	29	190413
634.71	0.5	<	1	190413
635.0066666666667	0.5	nontarget	29	190502
635.0066666666667	0.5	L	13	190502
635.31	0.5	nontarget	29	190593
635.31	0.5	J	11	190593
635.61	0.5	nontarget	29	190683
635.61	0.5	A	2	190683
635.9133333333333	0.5	target	30	190774
635.9133333333333	0.5	M	14	190774
636.2133333333334	0.5	nontarget	29	190864
636.2133333333334	0.5	O	16	190864
636.5166666666667	0.5	nontarget	29	190955
636.5166666666667	0.5	F	7	190955
642.52	0.5	nontarget	29	192756
642.52	0.5	A	2	192756
642.82	0.5	nontarget	29	192846
642.82	0.5	J	11	192846
643.12	0.5	nontarget	29	192936
643.12	0.5	M	14	192936
643.42	0.5	nontarget	29	193026
643.42	0.5	P	17	193026
643.72	0.5	nontarget	29	193116
643.72	0.5	N	15	193116
644.02	0.5	nontarget	29	193206
644.02	0.5	B	3	193206
644.32	0.5	nontarget	29	193296
644.32	0.5	X	25	193296
644.6233333333333	0.5	nontarget	29	193387
644.6233333333333	0.5	R	19	193387
644.9233333333333	0.5	target	30	193477
644.9233333333333	0.5	<	1	193477
645.2233333333334	0.5	nontarget	29	193567
645.2233333333334	0.5	Y	26	193567
651.23	0.5	nontarget	29	195369
651.23	0.5	H	9	195369
651.53	0.5	nontarget	29	195459
651.53	0.5	N	15	195459
651.83	0.5	target	30	195549
651.83	0.5	W	24	195549
652.13	0.5	nontarget	29	195639
652.13	0.5	U	22	195639
652.4333333333333	0.5	nontarget	29	195730
652.4333333333333	0.5	C	4	195730
652.7333333333333	0.5	nontarget	29	195820
652.7333333333333	0.5	D	5	195820
653.0333333333333	0.5	nontarget	29	195910
653.0333333333333	0.5	F	7	195910
653.3366666666667	0.5	nontarget	29	196001
653.3366666666667	0.5	B	3	196001
653.6366666666667	0.5	nontarget	29	196091
653.6366666666667	0.5	K	12	196091
653.9366666666666	0.5	nontarget	29	196181
653.9366666666666	0.5	V	23	196181
659.9466666666667	0.5	nontarget	29	197984
659.9466666666667	0.5	_	28	197984
660.2466666666667	0.5	nontarget	29	198074
660.2466666666667	0.5	R	19	198074
660.55	0.5	target	30	198165
660.55	0.5	G	8	198165
660.85	0.5	nontarget	29	198255
660.85	0.5	T	21	198255
661.1533333333333	0.5	nontarget	29	198346
661.1533333333333	0.5	S	20	198346
661.4533333333334	0.5	nontarget	29	198436
661.4533333333334	0.5	I	10	198436
661.7866666666666	0.5	nontarget	29	198536
661.7866666666666	0.5	A	2	198536
662.0866666666667	0.5	nontarget	29	198626
662.0866666666667	0.5	Z	27	198626
662.39	0.5	nontarget	29	198717
662.39	0.5	M	14	198717
662.6866666666666	0.5	nontarget	29	198806
662.6866666666666	0.5	V	23	198806
668.6966666666667	0.5	nontarget	29	200609
668.6966666666667	0.5	C	4	200609
668.9966666666667	0.5	nontarget	29	200699
668.9966666666667	0.5	R	19	200699
669.2966666666666	0.5	nontarget	29	200789
669.2966666666666	0.5	J	11	200789
669.5966666666667	0.5	nontarget	29	200879
669.5966666666667	0.5	E	6	200879
669.8966666666666	0.5	target	30	200969
669.8966666666666	0.5	F	7	200969
670.1966666666667	0.5	nontarget	29	201059
670.1966666666667	0.5	H	9	201059
670.4966666666667	0.5	nontarget	29	201149
670.4966666666667	0.5	Q	18	201149
670.7966666666666	0.5	nontarget	29	201239
670.7966666666666	0.5	G	8	201239
671.0966666666667	0.5	nontarget	29	201329
671.0966666666667	0.5	M	14	201329
671.3966666666666	0.5	nontarget	29	201419
671.3966666666666	0.5	X	25	201419
677.4033333333333	0.5	nontarget	29	203221
677.4033333333333	0.5	G	8	203221
677.7	0.5	nontarget	29	203310
677.7	0.5	X	25	203310
678.0	0.5	nontarget	29	203400
678.0	0.5	N	15	203400
678.3	0.5	nontarget	29	203490
678.3	0.5	Z	27	203490
678.6033333333334	0.5	nontarget	29	203581
678.6033333333334	0.5	T	21	203581
678.9033333333333	0.5	nontarget	29	203671
678.9033333333333	0.5	C	4	203671
679.2033333333334	0.5	nontarget	29	203761
679.2033333333334	0.5	J	11	203761
679.5033333333333	0.5	nontarget	29	203851
679.5033333333333	0.5	L	13	203851
679.8033333333333	0.5	nontarget	29	203941
679.8033333333333	0.5	F	7	203941
680.1033333333334	0.5	target	30	204031
680.1033333333334	0.5	B	3	204031
686.11	0.5	nontarget	29	205833
686.11	0.5	<	1	205833
686.4133333333333	0.5	nontarget	29	205924
686.4133333333333	0.5	L	13	205924
686.71	0.5	nontarget	29	206013
686.71	0.5	N	15	206013
687.01	0.5	nontarget	29	206103
687.01	0.5	H	9	206103
687.31	0.5	nontarget	29	206193
687.31	0.5	F	7	206193
687.61	0.5	nontarget	29	206283
687.61	0.5	P	17	206283
687.9133333333333	0.5	nontarget	29	206374
687.9133333333333	0.5	I	10	206374
688.2133333333334	0.5	nontarget	29	206464
688.2133333333334	0.5	Q	18	206464
688.5133333333333	0.5	nontarget	29	206554
688.5133333333333	0.5	J	11	206554
688.81	0.5	nontarget	29	206643
688.81	0.5	K	12	206643
694.8166666666667	0.5	nontarget	29	208445
694.8166666666667	0.5	O	16	208445
695.1933333333334	0.5	nontarget	29	208558
695.1933333333334	0.5	V	23	208558
695.49	0.5	nontarget	29	208647
695.49	0.5	M	14	208647
695.79	0.5	target	30	208737
695.79	0.5	Z	27	208737
696.09	0.5	nontarget	29	208827
696.09	0.5	_	28	208827
696.39	0.5	nontarget	29	208917
696.39	0.5	G	8	208917
696.69	0.5	nontarget	29	209007
696.69	0.5	H	9	209007
696.99	0.5	nontarget	29	209097
696.99	0.5	Q	18	209097
697.29	0.5	nontarget	29	209187
697.29	0.5	C	4	209187
697.59	0.5	nontarget	29	209277
697.59	0.5	J	11	209277
703.6	0.5	nontarget	29	211080
703.6	0.5	P	17	211080
703.9	0.5	nontarget	29	211170
703.9	0.5	I	10	211170
704.2033333333334	0.5	nontarget	29	211261
704.2033333333334	0.5	R	19	211261
704.5033333333333	0.5	nontarget	29	211351
704.5033333333333	0.5	Y	26	211351
704.8033333333333	0.5	target	30	211441
704.8033333333333	0.5	Q	18	211441
705.1	0.5	nontarget	29	211530
705.1	0.5	F	7	211530
705.4033333333333	0.5	nontarget	29	211621
705.4033333333333	0.5	K	12	211621
705.7033333333334	0.5	nontarget	29	211711
705.7033333333334	0.5	J	11	211711
706.0066666666667	0.5	nontarget	29	211802
706.0066666666667	0.5	W	24	211802
706.3066666666666	0.5	nontarget	29	211892
706.3066666666666	0.5	O	16	211892
712.3133333333334	0.5	nontarget	29	213694
712.3133333333334	0.5	T	21	213694
712.6133333333333	0.5	nontarget	29	213784
712.6133333333333	0.5	Z	27	213784
712.9133333333333	0.5	nontarget	29	213874
712.9133333333333	0.5	P	17	213874
713.2166666666667	0.5	nontarget	29	213965
713.2166666666667	0.5	A	2	213965
713.5166666666667	0.5	target	30	214055
713.5166666666667	0.5	Q	18	214055
713.8166666666667	0.5	nontarget	29	214145
713.8166666666667	0.5	C	4	214145
714.12	0.5	nontarget	29	214236
714.12	0.5	D	5	214236
714.42	0.5	nontarget	29	214326
714.42	0.5	S	20	214326
714.72	0.5	nontarget	29	214416
714.72	0.5	X	25	214416
715.02	0.5	nontarget	29	214506
715.02	0.5	G	8	214506
721.03	0.5	nontarget	29	216309
721.03	0.5	D	5	216309
721.33	0.5	nontarget	29	216399
721.33	0.5	K	12	216399
721.6266666666667	0.5	nontarget	29	216488
721.6266666666667	0.5	X	25	216488
721.9266666666666	0.5	nontarget	29	216578
721.9266666666666	0.5	P	17	216578
722.2266666666667	0.5	nontarget	29	216668
722.2266666666667	0.5	Z	27	216668
722.53	0.5	nontarget	29	216759
722.53	0.5	_	28	216759
722.83	0.5	nontarget	29	216849
722.83	0.5	S	20	216849
723.13	0.5	nontarget	29	216939
723.13	0.5	J	11	216939
723.43	0.5	nontarget	29	217029
723.43	0.5	W	24	217029
723.73	0.5	nontarget	29	217119
723.73	0.5	F	7	217119
729.7366666666667	0.5	nontarget	29	218921
729.7366666666667	0.5	N	15	218921
730.04	0.5	target	30	219012
730.04	0.5	M	14	219012
730.34	0.5	nontarget	29	219102
730.34	0.5	V	23	219102
730.64	0.5	nontarget	29	219192
730.64	0.5	H	9	219192
730.94	0.5	nontarget	29	219282
730.94	0.5	I	10	219282
731.24	0.5	nontarget	29	219372
731.24	0.5	J	11	219372
731.54	0.5	nontarget	29	219462
731.54	0.5	L	13	219462
731.84	0.5	nontarget	29	219552
731.84	0.5	O	16	219552
732.14	0.5	nontarget	29	219642
732.14	0.5	F	7	219642
732.44	0.5	nontarget	29	219732
732.44	0.5	R	19	219732
738.45	0.5	nontarget	29	221535
738.45	0.5	K	12	221535
738.75	0.5	nontarget	29	221625
738.75	0.5	X	25	221625
739.05	0.5	nontarget	29	221715
739.05	0.5	U	22	221715
739.3533333333334	0.5	nontarget	29	221806
739.3533333333334	0.5	W	24	221806
739.6533333333333	0.5	nontarget	29	221896
739.6533333333333	0.5	R	19	221896
739.9533333333334	0.5	target	30	221986
739.9533333333334	0.5	S	20	221986
740.26	0.5	nontarget	29	222078
740.26	0.5	B	3	222078
740.5633333333334	0.5	nontarget	29	222169
740.5633333333334	0.5	I	10	222169
740.86	0.5	nontarget	29	222258
740.86	0.5	H	9	222258
741.1633333333333	0.5	nontarget	29	222349
741.1633333333333	0.5	Y	26	222349
747.1666666666666	0.5	nontarget	29	224150
747.1666666666666	0.5	O	16	224150
747.4666666666667	0.5	nontarget	29	224240
747.4666666666667	0.5	W	24	224240
747.7633333333333	0.5	nontarget	29	224329
747.7633333333333	0.5	P	17	224329
748.0633333333334	0.5	nontarget	29	224419
748.0633333333334	0.5	T	21	224419
748.3633333333333	0.5	target	30	224509
748.3633333333333	0.5	X	25	224509
748.6633333333333	0.5	nontarget	29	224599
748.6633333333333	0.5	M	14	224599
748.9633333333334	0.5	nontarget	29	224689
748.9633333333334	0.5	H	9	224689
749.2633333333333	0.5	nontarget	29	224779
749.2633333333333	0.5	G	8	224779
749.5633333333334	0.5	nontarget	29	224869
749.5633333333334	0.5	A	2	224869
749.8633333333333	0.5	nontarget	29	224959
749.8633333333333	0.5	Z	27	224959
755.8733333333333	0.5	nontarget	29	226762
755.8733333333333	0.5	L	13	226762
756.1733333333333	0.5	nontarget	29	226852
756.1733333333333	0.5	I	10	226852
756.4733333333334	0.5	nontarget	29	226942
756.4733333333334	0.5	Q	18	226942
756.7733333333333	0.5	nontarget	29	227032
756.7733333333333	0.5	<	1	227032
757.0733333333334	0.5	nontarget	29	227122
757.0733333333334	0.5	V	23	227122
757.37	0.5	nontarget	29	227211
757.37	0.5	D	5	227211
757.67	0.5	nontarget	29	227301
757.67	0.5	F	7	227301
757.97	0.5	nontarget	29	227391
757.97	0.5	G	8	227391
758.2666666666667	0.5	nontarget	29	227480
758.2666666666667	0.5	J	11	227480
758.5666666666667	0.5	target	30	227570
758.5666666666667	0.5	R	19	227570
764.5733333333334	0.5	nontarget	29	229372
764.5733333333334	0.5	K	12	229372
764.8733333333333	0.5	nontarget	29	229462
764.8733333333333	0.5	D	5	229462
765.1766666666666	0.5	nontarget	29	229553
765.1766666666666	0.5	Z	27	229553
765.4733333333334	0.5	nontarget	29	229642
765.4733333333334	0.5	I	10	229642
765.7766666666666	0.5	nontarget	29	229733
765.7766666666666	0.5	Y	26	229733
766.0733333333334	0.5	nontarget	29	229822
766.0733333333334	0.5	W	24	229822
766.3766666666667	0.5	nontarget	29	229913
766.3766666666667	0.5	E	6	229913
766.6766666666666	0.5	target	30	230003
766.6766666666666	0.5	G	8	230003
766.9766666666667	0.5	nontarget	29	230093
766.9766666666667	0.5	<	1	230093
767.2766666666666	0.5	nontarget	29	230183
767.2766666666666	0.5	P	17	230183
773.2833333333333	0.5	nontarget	29	231985
773.2833333333333	0.5	D	5	231985
773.5833333333334	0.5	nontarget	29	232075
773.5833333333334	0.5	J	11	232075
773.8833333333333	0.5	nontarget	29	232165
773.8833333333333	0.5	Q	18	232165
774.1833333333333	0.5	nontarget	29	232255
774.1833333333333	0.5	O	16	232255
774.4866666666667	0.5	nontarget	29	232346
774.4866666666667	0.5	V	23	232346
774.7866666666666	0.5	nontarget	29	232436
774.7866666666666	0.5	Y	26	232436
775.0866666666667	0.5	nontarget	29	232526
775.0866666666667	0.5	C	4	232526
775.3866666666667	0.5	nontarget	29	232616
775.3866666666667	0.5	H	9	232616
775.6866666666666	0.5	target	30	232706
775.6866666666666	0.5	P	17	232706
775.9866666666667	0.5	nontarget	29	232796
775.9866666666667	0.5	B	3	232796
781.9966666666667	0.5	target	30	234599
781.9966666666667	0.5	L	13	234599
782.2966666666666	0.5	nontarget	29	234689
782.2966666666666	0.5	E	6	234689
782.5966666666667	0.5	nontarget	29	234779
782.5966666666667	0.5	W	24	234779
782.8966666666666	0.5	nontarget	29	234869
782.8966666666666	0.5	C	4	234869
783.2	0.5	nontarget	29	234960
783.2	0.5	B	3	234960
783.5	0.5	nontarget	29	235050
783.5	0.5	D	5	235050
783.8	0.5	nontarget	29	235140
783.8	0.5	M	14	235140
784.1	0.5	nontarget	29	235230
784.1	0.5	N	15	235230
784.4	0.5	nontarget	29	235320
784.4	0.5	G	8	235320
784.7	0.5	nontarget	29	235410
784.7	0.5	O	16	235410
790.71	0.5	nontarget	29	237213
790.71	0.5	H	9	237213
791.01	0.5	target	30	237303
791.01	0.5	Z	27	237303
791.31	0.5	nontarget	29	237393
791.31	0.5	B	3	237393
791.61	0.5	nontarget	29	237483
791.61	0.5	A	2	237483
791.91	0.5	nontarget	29	237573
791.91	0.5	Q	18	237573
792.21	0.5	nontarget	29	237663
792.21	0.5	_	28	237663
792.51	0.5	nontarget	29	237753
792.51	0.5	J	11	237753
792.84	0.5	nontarget	29	237852
792.84	0.5	V	23	237852
793.1433333333333	0.5	nontarget	29	237943
793.1433333333333	0.5	D	5	237943
793.4433333333334	0.5	nontarget	29	238033
793.4433333333334	0.5	C	4	238033
799.45	0.5	nontarget	29	239835
799.45	0.5	B	3	239835
799.7533333333333	0.5	nontarget	29	239926
799.7533333333333	0.5	Q	18	239926
800.05	0.5	nontarget	29	240015
800.05	0.5	E	6	240015
800.3533333333334	0.5	nontarget	29	240106
800.3533333333334	0.5	V	23	240106
800.6533333333333	0.5	nontarget	29	240196
800.6533333333333	0.5	R	19	240196
800.9566666666667	0.5	target	30	240287
800.9566666666667	0.5	O	16	240287
801.2566666666667	0.5	nontarget	29	240377
801.2566666666667	0.5	U	22	240377
801.56	0.5	nontarget	29	240468
801.56	0.5	P	17	240468
801.86	0.5	nontarget	29	240558
801.86	0.5	C	4	240558
802.1633333333333	0.5	nontarget	29	240649
802.1633333333333	0.5	H	9	240649
808.17	0.5	target	30	242451
808.17	0.5	X	25	242451
808.47	0.5	nontarget	29	242541
808.47	0.5	M	14	242541
808.77	0.5	nontarget	29	242631
808.77	0.5	H	9	242631
809.07	0.5	nontarget	29	242721
809.07	0.5	Q	18	242721
809.37	0.5	nontarget	29	242811
809.37	0.5	A	2	242811
809.6733333333333	0.5	nontarget	29	242902
809.6733333333333	0.5	P	17	242902
809.9733333333334	0.5	nontarget	29	242992
809.9733333333334	0.5	F	7	242992
810.2733333333333	0.5	nontarget	29	243082
810.2733333333333	0.5	B	3	243082
810.5733333333334	0.5	nontarget	29	243172
810.5733333333334	0.5	E	6	243172
810.8766666666667	0.5	nontarget	29	243263
810.8766666666667	0.5	C	4	243263
816.8833333333333	0.5	nontarget	29	245065
816.8833333333333	0.5	V	23	245065
817.18	0.5	nontarget	29	245154
817.18	0.5	T	21	245154
817.4833333333333	0.5	nontarget	29	245245
817.4833333333333	0.5	Z	27	245245
817.78	0.5	nontarget	29	245334
817.78	0.5	H	9	245334
818.08	0.5	nontarget	29	245424
818.08	0.5	W	24	245424
818.38	0.5	nontarget	29	245514
818.38	0.5	_	28	245514
818.68	0.5	target	30	245604
818.68	0.5	D	5	245604
818.98	0.5	nontarget	29	245694
818.98	0.5	<	1	245694
819.2766666666666	0.5	nontarget	29	245783
819.2766666666666	0.5	L	13	245783
819.5766666666667	0.5	nontarget	29	245873
819.5766666666667	0.5	J	11	245873
825.5833333333334	0.5	target	30	247675
825.5833333333334	0.5	M	14	247675
825.8866666666667	0.5	nontarget	29	247766
825.8866666666667	0.5	U	22	247766
826.1833333333333	0.5	nontarget	29	247855
826.1833333333333	0.5	C	4	247855
826.4866666666667	0.5	nontarget	29	247946
826.4866666666667	0.5	<	1	247946
826.7833333333333	0.5	nontarget	29	248035
826.7833333333333	0.5	K	12	248035
827.0866666666667	0.5	nontarget	29	248126
827.0866666666667	0.5	T	21	248126
827.3866666666667	0.5	nontarget	29	248216
827.3866666666667	0.5	P	17	248216
827.6866666666666	0.5	nontarget	29	248306
827.6866666666666	0.5	V	23	248306
827.9866666666667	0.5	nontarget	29	248396
827.9866666666667	0.5	X	25	248396
828.2866666666666	0.5	nontarget	29	248486
828.2866666666666	0.5	Q	18	248486
834.2966666666666	0.5	nontarget	29	250289
834.2966666666666	0.5	Y	26	250289
834.5966666666667	0.5	nontarget	29	250379
834.5966666666667	0.5	U	22	250379
834.8966666666666	0.5	nontarget	29	250469
834.8966666666666	0.5	_	28	250469
835.2	0.5	nontarget	29	250560
835.2	0.5	T	21	250560
835.5	0.5	nontarget	29	250650
835.5	0.5	X	25	250650
835.8	0.5	nontarget	29	250740
835.8	0.5	L	13	250740
836.1	0.5	target	30	250830
836.1	0.5	I	10	250830
836.4033333333333	0.5	nontarget	29	250921
836.4033333333333	0.5	N	15	250921
836.7066666666667	0.5	nontarget	29	251012
836.7066666666667	0.5	F	7	251012
837.0033333333333	0.5	nontarget	29	251101
837.0033333333333	0.5	S	20	251101
843.0133333333333	0.5	nontarget	29	252904
843.0133333333333	0.5	L	13	252904
843.3133333333334	0.5	nontarget	29	252994
843.3133333333334	0.5	P	17	252994
843.6166666666667	0.5	nontarget	29	253085
843.6166666666667	0.5	Z	27	253085
843.9133333333333	0.5	nontarget	29	253174
843.9133333333333	0.5	V	23	253174
844.22	0.5	nontarget	29	253266
844.22	0.5	E	6	253266
844.5166666666667	0.5	nontarget	29	253355
844.5166666666667	0.5	J	11	253355
844.82	0.5	nontarget	29	253446
844.82	0.5	R	19	253446
845.1166666666667	0.5	nontarget	29	253535
845.1166666666667	0.5	U	22	253535
845.42	0.5	nontarget	29	253626
845.42	0.5	X	25	253626
845.72	0.5	target	30	253716
845.72	0.5	T	21	253716
851.73	0.5	nontarget	29	255519
851.73	0.5	E	6	255519
852.0333333333333	0.5	nontarget	29	255610
852.0333333333333	0.5	G	8	255610
852.3333333333334	0.5	nontarget	29	255700
852.3333333333334	0.5	P	17	255700
852.6333333333333	0.5	target	30	255790
852.6333333333333	0.5	Z	27	255790
852.9333333333333	0.5	nontarget	29	255880
852.9333333333333	0.5	C	4	255880
853.2333333333333	0.5	nontarget	29	255970
853.2333333333333	0.5	V	23	255970
853.5333333333333	0.5	nontarget	29	256060
853.5333333333333	0.5	S	20	256060
853.8333333333334	0.5	nontarget	29	256150
853.8333333333334	0.5	_	28	256150
854.1333333333333	0.5	nontarget	29	256240
854.1333333333333	0.5	K	12	256240
854.4333333333333	0.5	nontarget	29	256330
854.4333333333333	0.5	D	5	256330
860.4433333333334	0.5	nontarget	29	258133
860.4433333333334	0.5	Y	26	258133
860.7433333333333	0.5	nontarget	29	258223
860.7433333333333	0.5	G	8	258223
861.0433333333333	0.5	target	30	258313
861.0433333333333	0.5	E	6	258313
861.3466666666667	0.5	nontarget	29	258404
861.3466666666667	0.5	X	25	258404
861.6466666666666	0.5	nontarget	29	258494
861.6466666666666	0.5	M	14	258494
861.9433333333334	0.5	nontarget	29	258583
861.9433333333334	0.5	_	28	258583
862.2433333333333	0.5	nontarget	29	258673
862.2433333333333	0.5	L	13	258673
862.5433333333333	0.5	nontarget	29	258763
862.5433333333333	0.5	I	10	258763
862.8433333333334	0.5	nontarget	29	258853
862.8433333333334	0.5	W	24	258853
863.1433333333333	0.5	nontarget	29	258943
863.1433333333333	0.5	V	23	258943
869.1533333333333	0.5	nontarget	29	260746
869.1533333333333	0.5	F	7	260746
869.4533333333334	0.5	nontarget	29	260836
869.4533333333334	0.5	Z	27	260836
869.7533333333333	0.5	nontarget	29	260926
869.7533333333333	0.5	M	14	260926
870.0533333333333	0.5	nontarget	29	261016
870.0533333333333	0.5	H	9	261016
870.3533333333334	0.5	nontarget	29	261106
870.3533333333334	0.5	W	24	261106
870.6566666666666	0.5	nontarget	29	261197
870.6566666666666	0.5	X	25	261197
870.9566666666667	0.5	nontarget	29	261287
870.9566666666667	0.5	_	28	261287
871.26	0.5	nontarget	29	261378
871.26	0.5	V	23	261378
871.56	0.5	target	30	261468
871.56	0.5	D	5	261468
871.86	0.5	nontarget	29	261558
871.86	0.5	R	19	261558
877.87	0.5	nontarget	29	263361
877.87	0.5	B	3	263361
878.17	0.5	nontarget	29	263451
878.17	0.5	X	25	263451
878.47	0.5	nontarget	29	263541
878.47	0.5	W	24	263541
878.77	0.5	nontarget	29	263631
878.77	0.5	L	13	263631
879.0733333333334	0.5	nontarget	29	263722
879.0733333333334	0.5	<	1	263722
879.3733333333333	0.5	nontarget	29	263812
879.3733333333333	0.5	C	4	263812
879.6733333333333	0.5	nontarget	29	263902
879.6733333333333	0.5	E	6	263902
879.9733333333334	0.5	nontarget	29	263992
879.9733333333334	0.5	D	5	263992
880.2733333333333	0.5	nontarget	29	264082
880.2733333333333	0.5	_	28	264082
880.5766666666667	0.5	nontarget	29	264173
880.5766666666667	0.5	P	17	264173
886.6566666666666	0.5	nontarget	29	265997
886.6566666666666	0.5	N	15	265997
886.9566666666667	0.5	nontarget	29	266087
886.9566666666667	0.5	C	4	266087
887.2566666666667	0.5	nontarget	29	266177
887.2566666666667	0.5	S	20	266177
887.5566666666666	0.5	nontarget	29	266267
887.5566666666666	0.5	_	28	266267
887.86	0.5	target	30	266358
887.86	0.5	X	25	266358
888.16	0.5	nontarget	29	266448
888.16	0.5	Y	26	266448
888.46	0.5	nontarget	29	266538
888.46	0.5	R	19	266538
888.76	0.5	nontarget	29	266628
888.76	0.5	H	9	266628
889.0633333333334	0.5	nontarget	29	266719
889.0633333333334	0.5	V	23	266719
889.3633333333333	0.5	nontarget	29	266809
889.3633333333333	0.5	Z	27	266809
895.37	0.5	nontarget	29	268611
895.37	0.5	K	12	268611
895.67	0.5	nontarget	29	268701
895.67	0.5	W	24	268701
895.97	0.5	nontarget	29	268791
895.97	0.5	<	1	268791
896.27	0.5	nontarget	29	268881
896.27	0.5	F	7	268881
896.5733333333334	0.5	nontarget	29	268972
896.5733333333334	0.5	R	19	268972
896.8733333333333	0.5	nontarget	29	269062
896.8733333333333	0.5	C	4	269062
897.1766666666666	0.5	nontarget	29	269153
897.1766666666666	0.5	Z	27	269153
897.48	0.5	nontarget	29	269244
897.48	0.5	J	11	269244
897.78	0.5	target	30	269334
897.78	0.5	Q	18	269334
898.0833333333334	0.5	nontarget	29	269425
898.0833333333334	0.5	X	25	269425
904.09	0.5	nontarget	29	271227
904.09	0.5	Z	27	271227
904.3933333333333	0.5	nontarget	29	271318
904.3933333333333	0.5	M	14	271318
904.69	0.5	nontarget	29	271407
904.69	0.5	R	19	271407
904.99	0.5	nontarget	29	271497
904.99	0.5	X	25	271497
905.2933333333333	0.5	nontarget	29	271588
905.2933333333333	0.5	D	5	271588
905.59	0.5	nontarget	29	271677
905.59	0.5	U	22	271677
905.8933333333333	0.5	nontarget	29	271768
905.8933333333333	0.5	K	12	271768
906.1933333333334	0.5	nontarget	29	271858
906.1933333333334	0.5	A	2	271858
906.4933333333333	0.5	nontarget	29	271948
906.4933333333333	0.5	V	23	271948
906.7933333333333	0.5	nontarget	29	272038
906.7933333333333	0.5	Y	26	272038
912.8066666666666	0.5	nontarget	29	273842
912.8066666666666	0.5	Z	27	273842
913.11	0.5	nontarget	29	273933
913.11	0.5	V	23	273933
913.41	0.5	nontarget	29	274023
913.41	0.5	W	24	274023
913.71	0.5	nontarget	29	274113
913.71	0.5	U	22	274113
914.01	0.5	nontarget	29	274203
914.01	0.5	R	19	274203
914.3133333333334	0.5	nontarget	29	274294
914.3133333333334	0.5	J	11	274294
914.6133333333333	0.5	target	30	274384
914.6133333333333	0.5	M	14	274384
914.9133333333333	0.5	nontarget	29	274474
914.9133333333333	0.5	K	12	274474
915.2133333333334	0.5	nontarget	29	274564
915.2133333333334	0.5	G	8	274564
915.5166666666667	0.5	nontarget	29	274655
915.5166666666667	0.5	H	9	274655
